Timestamp,CaseId,Activity,ModelTime,Resource,Brand
2021-03-29 13:29:46,4899,Repair,26033386,5,CP
2021-03-29 13:30:17,5099,Assess Fraud,26033417,20,SKP
2021-03-29 13:31:18,5103,Online,26033478,111,PEAR
2021-03-29 13:35:16,5099,Close Fraud,26033716,20,SKP
2021-03-29 13:43:20,4647,Register Low,26034200,1,CP
2021-03-29 13:48:19,4807,Ask if Reimbursement,26034499,1,PEAR
2021-03-29 14:08:24,5051,Register Low,26035704,1,SKP
2021-03-29 14:14:44,4693,Repair,26036084,5,SKP
2021-03-29 14:28:19,5022,Register Low,26036899,1,PEAR
2021-03-29 14:33:11,3563,Ask if Reimbursement,26037191,1,SKP
2021-03-29 14:53:15,5104,App,26038395,111,CP
2021-03-29 14:53:24,3278,Register Low,26038404,1,CP
2021-03-29 14:59:27,5024,Repair,26038767,5,PEAR
2021-03-29 15:00:08,3268,Pay,26038808,1,PEAR
2021-03-29 15:02:59,5102,Assess Fraud,26038979,20,CP
2021-03-29 15:07:46,5102,Close Fraud,26039266,20,CP
2021-03-29 15:09:58,4899,Send New,26039398,1,CP
2021-03-29 15:15:02,4806,Ask if Reimbursement,26039702,1,PEAR
2021-03-29 15:35:05,4426,Register Low,26040905,1,PEAR
2021-03-29 15:39:55,5022,Ask if Reimbursement,26041195,1,PEAR
2021-03-29 15:44:36,4977,Repair,26041476,5,PEAR
2021-03-29 15:46:47,4296,Pay,26041607,1,PEAR
2021-03-29 16:14:51,5102,Register High,26043291,1,CP
2021-03-29 16:29:14,5038,Repair,26044154,5,SKP
2021-03-29 17:13:29,5105,Online,26046809,111,CP
2021-03-29 17:27:55,5106,Online,26047675,111,PEAR
2021-03-29 18:37:04,5107,Online,26051824,111,CP
2021-03-29 18:50:40,5108,Online,26052640,111,PEAR
2021-03-29 22:26:44,5109,Online,26065604,111,SKP
2021-03-30 00:07:45,5110,App,26071665,111,PEAR
2021-03-30 01:13:29,5111,Online,26075609,111,PEAR
2021-03-30 03:17:41,5112,App,26083061,111,PEAR
2021-03-30 06:56:25,5113,Online,26096185,111,SKP
2021-03-30 07:28:11,5114,Online,26098091,111,CP
2021-03-30 09:00:00,5044,Pay,26103600,2,SKP
2021-03-30 09:00:00,5023,Repair,26103600,5,CP
2021-03-30 09:00:00,5041,Register Low,26103600,1,PEAR
2021-03-30 09:09:58,5023,Send Repaired,26104198,1,CP
2021-03-30 09:15:02,4647,Ask if Reimbursement,26104502,1,CP
2021-03-30 09:20:02,4149,Register Low,26104802,2,PEAR
2021-03-30 09:24:45,5110,Assess Fraud,26105085,20,PEAR
2021-03-30 09:25:04,5051,Ask if Reimbursement,26105104,2,SKP
2021-03-30 09:35:04,3608,Register Low,26105704,1,SKP
2021-03-30 09:44:48,5050,Repair,26106288,5,CP
2021-03-30 09:49:57,5106,Assess Fraud,26106597,20,PEAR
2021-03-30 09:53:01,5107,Register High,26106781,2,CP
2021-03-30 10:02:33,5105,Register High,26107353,1,CP
2021-03-30 10:02:51,5077,Send New,26107371,2,PEAR
2021-03-30 10:09:49,5069,Pay,26107789,2,CP
2021-03-30 10:14:38,3278,Ask if Reimbursement,26108078,2,CP
2021-03-30 10:22:27,4268,Register Low,26108547,1,PEAR
2021-03-30 10:24:31,4430,Send New,26108671,2,PEAR
2021-03-30 10:27:22,3608,Ask if Reimbursement,26108842,1,SKP
2021-03-30 10:30:06,5005,Repair,26109006,5,PEAR
2021-03-30 10:32:15,4426,Ask if Reimbursement,26109135,1,PEAR
2021-03-30 10:34:31,4693,Send Repaired,26109271,2,SKP
2021-03-30 10:39:33,5102,Ask if Reimbursement,26109573,2,CP
2021-03-30 10:49:58,4405,Fill Fraud Report,26110198,20,PEAR
2021-03-30 10:52:18,4724,Register Low,26110338,1,SKP
2021-03-30 10:57:16,5041,Ask if Reimbursement,26110636,1,PEAR
2021-03-30 10:59:40,5084,Register Low,26110780,2,SKP
2021-03-30 11:02:09,4149,Ask if Reimbursement,26110929,1,PEAR
2021-03-30 11:09:25,4084,Pay,26111365,1,SKP
2021-03-30 11:09:34,4446,Send New,26111374,2,SKP
2021-03-30 11:14:32,5105,Ask if Reimbursement,26111672,1,CP
2021-03-30 11:14:38,5084,Ask if Reimbursement,26111678,2,SKP
2021-03-30 11:14:40,5113,Assess Fraud,26111680,20,SKP
2021-03-30 11:15:21,5028,Repair,26111721,5,CP
2021-03-30 11:19:37,5110,Close Fraud,26111977,20,PEAR
2021-03-30 11:19:40,5107,Ask if Reimbursement,26111980,2,CP
2021-03-30 11:24:41,4724,Ask if Reimbursement,26112281,2,SKP
2021-03-30 11:29:28,5106,Close Fraud,26112568,20,PEAR
2021-03-30 11:29:43,4268,Ask if Reimbursement,26112583,2,PEAR
2021-03-30 11:34:27,4059,Register Low,26112867,1,CP
2021-03-30 11:39:20,5113,Close Fraud,26113160,20,SKP
2021-03-30 11:39:41,4930,Send New,26113181,2,PEAR
2021-03-30 11:41:30,4973,Pay,26113290,1,SKP
2021-03-30 11:44:31,4059,Ask if Reimbursement,26113471,2,CP
2021-03-30 11:51:44,3756,Pay,26113904,2,SKP
2021-03-30 11:53:52,5115,Online,26114032,111,PEAR
2021-03-30 12:00:17,5066,Repair,26114417,5,PEAR
2021-03-30 12:01:45,4535,Register Low,26114505,1,SKP
2021-03-30 12:08:27,5079,Pay,26114907,1,PEAR
2021-03-30 12:11:24,3747,Register Low,26115084,2,CP
2021-03-30 12:21:23,5066,Send Repaired,26115683,2,PEAR
2021-03-30 12:28:30,3548,Register Low,26116110,1,PEAR
2021-03-30 12:31:21,5005,Send New,26116281,2,PEAR
2021-03-30 12:33:34,3747,Ask if Reimbursement,26116414,1,CP
2021-03-30 12:41:17,5028,Send New,26116877,2,CP
2021-03-30 12:43:27,4553,Send New,26117007,1,PEAR
2021-03-30 12:45:21,5058,Repair,26117121,5,SKP
2021-03-30 12:51:11,4468,Send New,26117471,2,CP
2021-03-30 12:53:21,4520,Send New,26117601,1,SKP
2021-03-30 13:01:11,5050,Send New,26118071,2,CP
2021-03-30 13:13:26,3389,Register Low,26118806,1,SKP
2021-03-30 13:29:50,4970,Repair,26119790,5,CP
2021-03-30 13:33:30,4767,Register Low,26120010,1,PEAR
2021-03-30 13:43:22,4970,Send New,26120602,1,CP
2021-03-30 14:01:19,4372,Fill Fraud Report,26121679,20,CP
2021-03-30 14:03:24,5110,Register Low,26121804,1,PEAR
2021-03-30 14:08:41,4535,Ask if Reimbursement,26122121,1,SKP
2021-03-30 14:13:31,5110,Ask if Reimbursement,26122411,1,PEAR
2021-03-30 14:14:40,5062,Repair,26122480,5,PEAR
2021-03-30 14:18:38,3548,Ask if Reimbursement,26122718,1,PEAR
2021-03-30 14:26:41,5115,Assess Fraud,26123201,20,PEAR
2021-03-30 14:28:36,5062,Send Repaired,26123316,1,PEAR
2021-03-30 14:33:33,3389,Ask if Reimbursement,26123613,1,SKP
2021-03-30 14:53:36,3714,Register Low,26124816,1,CP
2021-03-30 14:56:47,5115,External Consultant,26125007,20,PEAR
2021-03-30 14:59:23,4977,Repair,26125163,5,PEAR
2021-03-30 15:13:39,4315,Register Low,26126019,1,PEAR
2021-03-30 15:23:36,4977,Send New,26126616,1,PEAR
2021-03-30 15:26:41,5115,Receive Report,26126801,~1,PEAR
2021-03-30 15:28:45,4767,Ask if Reimbursement,26126925,1,PEAR
2021-03-30 15:31:48,5115,Close Fraud,26127108,20,PEAR
2021-03-30 15:44:48,5024,Repair,26127888,5,PEAR
2021-03-30 15:49:08,3514,Register Low,26128148,1,PEAR
2021-03-30 15:54:04,4315,Ask if Reimbursement,26128444,1,PEAR
2021-03-30 16:14:11,4699,Register Low,26129651,1,PEAR
2021-03-30 16:16:06,5116,Online,26129766,111,PEAR
2021-03-30 16:19:10,3714,Ask if Reimbursement,26129950,1,CP
2021-03-30 16:41:40,5117,Online,26131300,111,PEAR
2021-03-30 18:18:29,5118,Online,26137109,111,PEAR
2021-03-30 19:11:53,5119,Online,26140313,111,CP
2021-03-30 19:52:46,5120,Online,26142766,111,CP
2021-03-30 20:16:36,5121,App,26144196,111,CP
2021-03-30 20:32:23,5122,App,26145143,111,SKP
2021-03-30 20:45:52,5123,App,26145952,111,CP
2021-03-30 21:50:38,5124,Online,26149838,111,PEAR
2021-03-31 00:14:07,5125,Online,26158447,111,PEAR
2021-03-31 01:41:15,5126,App,26163675,111,PEAR
2021-03-31 02:07:24,5127,Online,26165244,111,CP
2021-03-31 02:31:21,5128,Online,26166681,111,PEAR
2021-03-31 02:39:46,5129,App,26167186,111,CP
2021-03-31 03:25:45,5130,Online,26169945,111,PEAR
2021-03-31 04:55:26,5131,App,26175326,111,PEAR
2021-03-31 05:59:08,5132,App,26179148,111,PEAR
2021-03-31 06:47:53,5133,Online,26182073,111,PEAR
2021-03-31 09:00:00,4881,Fill Fraud Report,26190000,20,SKP
2021-03-31 09:00:00,4282,Pay,26190000,2,CP
2021-03-31 09:00:00,5063,Repair,26190000,5,PEAR
2021-03-31 09:00:00,4487,Register Low,26190000,1,CP
2021-03-31 09:05:00,3514,Ask if Reimbursement,26190300,2,PEAR
2021-03-31 09:09:50,5063,Send Repaired,26190590,1,PEAR
2021-03-31 09:10:14,4699,Ask if Reimbursement,26190614,2,PEAR
2021-03-31 09:15:17,5124,Ask if Reimbursement,26190917,2,PEAR
2021-03-31 09:20:32,5122,Ask if Reimbursement,26191232,2,SKP
2021-03-31 09:24:56,5130,Assess Fraud,26191496,20,PEAR
2021-03-31 09:37:51,5130,Register High,26192271,1,PEAR
2021-03-31 09:40:34,2974,Register Low,26192434,2,PEAR
2021-03-31 09:45:15,5080,Repair,26192715,5,CP
2021-03-31 09:50:15,5127,Assess Fraud,26193015,20,CP
2021-03-31 09:52:09,5134,Online,26193129,111,PEAR
2021-03-31 09:55:11,5130,Close Fraud,26193311,20,PEAR
2021-03-31 09:57:09,5135,Online,26193429,111,SKP
2021-03-31 09:57:49,4920,Register Low,26193469,1,CP
2021-03-31 10:00:43,5122,Register High,26193643,2,SKP
2021-03-31 10:05:18,5127,Close Fraud,26193918,20,CP
2021-03-31 10:05:35,4920,Ask if Reimbursement,26193935,2,CP
2021-03-31 10:07:40,5080,Send Repaired,26194060,1,CP
2021-03-31 10:10:32,2974,Ask if Reimbursement,26194232,2,PEAR
2021-03-31 10:12:40,5130,Ask if Reimbursement,26194360,1,PEAR
2021-03-31 10:15:25,4487,Ask if Reimbursement,26194525,2,CP
2021-03-31 10:25:20,4880,Send New,26195120,2,CP
2021-03-31 10:30:13,5058,Repair,26195413,5,SKP
2021-03-31 10:32:33,5136,App,26195553,111,SKP
2021-03-31 10:35:45,5128,Assess Fraud,26195745,20,PEAR
2021-03-31 10:40:29,5119,Register High,26196029,1,CP
2021-03-31 10:53:39,5133,Register High,26196819,2,PEAR
2021-03-31 10:58:35,5119,Ask if Reimbursement,26197115,2,CP
2021-03-31 11:00:26,5124,Register Low,26197226,1,PEAR
2021-03-31 11:00:34,5126,Assess Fraud,26197234,20,PEAR
2021-03-31 11:02:19,5137,App,26197339,111,CP
2021-03-31 11:05:26,5128,Close Fraud,26197526,20,PEAR
2021-03-31 11:14:38,5071,Repair,26198078,5,PEAR
2021-03-31 11:15:28,5126,Close Fraud,26198128,20,PEAR
2021-03-31 11:18:38,3231,Register Low,26198318,2,PEAR
2021-03-31 11:23:36,5133,Ask if Reimbursement,26198616,2,PEAR
2021-03-31 11:28:20,5121,Register High,26198900,1,CP
2021-03-31 11:28:48,3231,Ask if Reimbursement,26198928,2,PEAR
2021-03-31 11:29:17,5138,Online,26198957,111,CP
2021-03-31 11:36:51,5139,Online,26199411,111,PEAR
2021-03-31 11:48:30,4319,Register Low,26200110,1,PEAR
2021-03-31 11:48:44,4320,Register Low,26200124,2,PEAR
2021-03-31 11:55:23,4662,Pay,26200523,1,CP
2021-03-31 11:58:59,5087,Repair,26200739,5,CP
2021-03-31 12:15:30,4490,Register Low,26201730,1,PEAR
2021-03-31 12:16:51,5117,Register High,26201811,2,PEAR
2021-03-31 12:18:18,5140,Online,26201898,111,PEAR
2021-03-31 12:20:36,4988,Fill Fraud Report,26202036,20,PEAR
2021-03-31 12:21:54,5121,Ask if Reimbursement,26202114,2,CP
2021-03-31 12:22:41,3597,Pay,26202161,1,PEAR
2021-03-31 12:27:30,5117,Ask if Reimbursement,26202450,1,PEAR
2021-03-31 12:34:44,4965,Pay,26202884,1,PEAR
2021-03-31 12:41:48,4728,Register Low,26203308,2,PEAR
2021-03-31 12:44:20,5026,Repair,26203460,5,SKP
2021-03-31 12:44:36,5031,Send New,26203476,1,CP
2021-03-31 12:46:50,4320,Ask if Reimbursement,26203610,2,PEAR
2021-03-31 12:49:26,4728,Ask if Reimbursement,26203766,1,PEAR
2021-03-31 12:56:21,5141,App,26204181,111,PEAR
2021-03-31 12:57:36,5136,Assess Fraud,26204256,20,SKP
2021-03-31 13:02:26,5136,Close Fraud,26204546,20,SKP
2021-03-31 13:06:38,2572,Register Low,26204798,2,CP
2021-03-31 13:09:34,4462,Register Low,26204974,1,SKP
2021-03-31 13:14:37,4319,Ask if Reimbursement,26205277,1,PEAR
2021-03-31 13:24:33,4688,Send New,26205873,1,PEAR
2021-03-31 13:29:02,5090,Repair,26206142,5,PEAR
2021-03-31 13:44:38,5002,Register Low,26207078,1,CP
2021-03-31 13:51:42,3109,Pay,26207502,1,PEAR
2021-03-31 13:54:09,5138,Assess Fraud,26207649,20,CP
2021-03-31 13:56:49,4462,Ask if Reimbursement,26207809,1,SKP
2021-03-31 14:03:56,4807,Pay,26208236,1,PEAR
2021-03-31 14:08:56,4490,Ask if Reimbursement,26208536,1,PEAR
2021-03-31 14:13:41,5016,Repair,26208821,5,SKP
2021-03-31 14:18:52,5054,Send New,26209132,1,PEAR
2021-03-31 14:24:05,5138,External Consultant,26209445,20,CP
2021-03-31 14:38:57,4202,Register Low,26210337,1,PEAR
2021-03-31 14:54:08,5138,Receive Report,26211248,~1,CP
2021-03-31 14:58:55,5090,Repair,26211535,5,PEAR
2021-03-31 14:59:12,3455,Register Low,26211552,1,CP
2021-03-31 15:09:07,5049,Send New,26212147,1,PEAR
2021-03-31 15:21:30,5141,Assess Fraud,26212890,20,PEAR
2021-03-31 15:37:33,5139,Register High,26213853,1,PEAR
2021-03-31 15:43:45,5088,Repair,26214225,5,SKP
2021-03-31 15:47:10,5142,Online,26214430,111,SKP
2021-03-31 15:47:30,5016,Send Repaired,26214450,1,SKP
2021-03-31 15:59:37,5143,App,26215177,111,PEAR
2021-03-31 16:07:38,4964,Register Low,26215658,1,SKP
2021-03-31 16:12:52,5002,Ask if Reimbursement,26215972,1,CP
2021-03-31 16:22:44,3563,Send New,26216564,1,SKP
2021-03-31 16:27:53,5139,Ask if Reimbursement,26216873,1,PEAR
2021-03-31 16:28:26,5014,Repair,26216906,5,PEAR
2021-03-31 17:46:51,5144,Online,26221611,111,SKP
2021-03-31 18:33:22,5145,Online,26224402,111,PEAR
2021-03-31 19:04:59,5146,App,26226299,111,PEAR
2021-03-31 20:18:05,5147,Online,26230685,111,CP
2021-03-31 23:12:13,5148,Online,26241133,111,PEAR
2021-03-31 23:54:15,5149,Online,26243655,111,PEAR
2021-04-01 00:42:24,5150,Online,26246544,111,SKP
2021-04-01 02:16:25,5151,Online,26252185,111,PEAR
2021-04-01 03:22:48,5152,App,26256168,111,CP
2021-04-01 06:03:03,5153,App,26265783,111,PEAR
2021-04-01 07:12:37,5154,Online,26269957,111,CP
2021-04-01 09:00:00,3455,Ask if Reimbursement,26276400,2,CP
2021-04-01 09:00:00,4401,Register Low,26276400,1,PEAR
2021-04-01 09:00:00,5018,Repair,26276400,5,PEAR
2021-04-01 09:06:57,5022,Pay,26276817,2,PEAR
2021-04-01 09:07:03,4806,Pay,26276823,1,PEAR
2021-04-01 09:12:09,4964,Ask if Reimbursement,26277129,1,SKP
2021-04-01 09:25:25,5153,Assess Fraud,26277925,20,PEAR
2021-04-01 09:26:45,5111,Register Low,26278005,2,PEAR
2021-04-01 09:31:45,5151,Ask if Reimbursement,26278305,2,PEAR
2021-04-01 09:32:14,4174,Register Low,26278334,1,PEAR
2021-04-01 09:38:43,4647,Pay,26278723,2,CP
2021-04-01 09:45:09,5067,Repair,26279109,5,SKP
2021-04-01 09:50:05,5143,Assess Fraud,26279405,20,PEAR
2021-04-01 09:52:32,4020,Register Low,26279552,1,SKP
2021-04-01 10:04:18,5155,Online,26280258,111,SKP
2021-04-01 10:06:59,5145,Register High,26280419,2,PEAR
2021-04-01 10:12:01,4401,Ask if Reimbursement,26280721,2,PEAR
2021-04-01 10:15:07,5154,Assess Fraud,26280907,20,CP
2021-04-01 10:20:18,5153,Close Fraud,26281218,20,PEAR
2021-04-01 10:20:32,5153,Register High,26281232,1,PEAR
2021-04-01 10:30:28,5098,Repair,26281828,5,PEAR
2021-04-01 10:30:28,5143,Close Fraud,26281828,20,PEAR
2021-04-01 10:32:08,4245,Register Low,26281928,2,SKP
2021-04-01 10:40:23,4668,Register Low,26282423,1,PEAR
2021-04-01 10:40:30,5154,Close Fraud,26282430,20,CP
2021-04-01 10:45:19,4020,Ask if Reimbursement,26282719,1,SKP
2021-04-01 10:50:17,4668,Ask if Reimbursement,26283017,1,PEAR
2021-04-01 10:52:00,5151,Register High,26283120,2,PEAR
2021-04-01 10:55:09,4174,Ask if Reimbursement,26283309,1,PEAR
2021-04-01 11:00:06,5145,Ask if Reimbursement,26283606,1,PEAR
2021-04-01 11:01:59,5051,Send New,26283719,2,SKP
2021-04-01 11:04:57,2572,Ask if Reimbursement,26283897,1,CP
2021-04-01 11:09:04,3608,Pay,26284144,2,SKP
2021-04-01 11:14:13,5153,Ask if Reimbursement,26284453,2,PEAR
2021-04-01 11:15:47,5087,Repair,26284547,5,CP
2021-04-01 11:25:04,4989,Register Low,26285104,1,PEAR
2021-04-01 11:32:00,5084,Pay,26285520,1,SKP
2021-04-01 11:34:10,4897,Register Low,26285650,2,PEAR
2021-04-01 11:41:19,4724,Pay,26286079,2,SKP
2021-04-01 11:50:55,4268,Send New,26286655,2,PEAR
2021-04-01 12:00:00,5154,Register High,26287200,1,CP
2021-04-01 12:00:44,5058,Repair,26287244,5,SKP
2021-04-01 12:11:01,3344,Register Low,26287861,2,CP
2021-04-01 12:20:03,4439,Register Low,26288403,1,CP
2021-04-01 12:30:02,5090,Send New,26289002,1,PEAR
2021-04-01 12:34:53,5154,Ask if Reimbursement,26289293,1,CP
2021-04-01 12:39:09,5147,Register High,26289549,2,CP
2021-04-01 12:39:40,5111,Ask if Reimbursement,26289580,1,PEAR
2021-04-01 12:44:01,3344,Ask if Reimbursement,26289841,2,CP
2021-04-01 12:45:49,5038,Repair,26289949,5,SKP
2021-04-01 12:46:35,4426,Pay,26289995,1,PEAR
2021-04-01 12:53:59,5058,Send Repaired,26290439,2,SKP
2021-04-01 12:55:43,5156,Online,26290543,111,PEAR
2021-04-01 12:59:10,4202,Ask if Reimbursement,26290750,2,PEAR
2021-04-01 13:06:43,4854,Register Low,26291203,1,PEAR
2021-04-01 13:16:43,3278,Send New,26291803,1,CP
2021-04-01 13:18:58,4901,Register Low,26291938,2,PEAR
2021-04-01 13:21:44,4989,Ask if Reimbursement,26292104,1,PEAR
2021-04-01 13:26:58,4439,Ask if Reimbursement,26292418,1,CP
2021-04-01 13:30:18,4809,Repair,26292618,5,CP
2021-04-01 13:32:02,4854,Ask if Reimbursement,26292722,1,PEAR
2021-04-01 13:52:07,3766,Register Low,26293927,1,CP
2021-04-01 13:59:04,4149,Pay,26294344,1,PEAR
2021-04-01 14:15:55,5085,Repair,26295355,5,PEAR
2021-04-01 14:19:09,3873,Register Low,26295549,1,SKP
2021-04-01 14:23:59,5147,Ask if Reimbursement,26295839,1,CP
2021-04-01 14:33:53,5026,Send New,26296433,1,SKP
2021-04-01 14:43:48,5038,Send Repaired,26297028,1,SKP
2021-04-01 14:50:46,3747,Pay,26297446,1,CP
2021-04-01 15:00:49,5024,Repair,26298049,5,PEAR
2021-04-01 15:10:59,4894,Register Low,26298659,1,PEAR
2021-04-01 15:15:47,3873,Ask if Reimbursement,26298947,1,SKP
2021-04-01 15:22:46,5110,Pay,26299366,1,PEAR
2021-04-01 15:32:45,5024,Send Repaired,26299965,1,PEAR
2021-04-01 15:32:58,5157,App,26299978,111,PEAR
2021-04-01 15:39:38,5041,Pay,26300378,1,PEAR
2021-04-01 15:46:27,5081,Repair,26300787,5,SKP
2021-04-01 15:49:34,4767,Send New,26300974,1,PEAR
2021-04-01 15:59:29,4449,Send New,26301569,1,PEAR
2021-04-01 16:06:46,4535,Pay,26302006,1,SKP
2021-04-01 16:11:48,4897,Ask if Reimbursement,26302308,1,PEAR
2021-04-01 16:21:45,5081,Send New,26302905,1,SKP
2021-04-01 16:28:26,3389,Pay,26303306,1,SKP
2021-04-01 17:32:56,5158,Online,26307176,111,PEAR
2021-04-01 18:10:00,5159,Online,26309400,111,CP
2021-04-01 19:22:18,5160,App,26313738,111,SKP
2021-04-01 20:32:30,5161,Online,26317950,111,PEAR
2021-04-01 21:35:51,5162,App,26321751,111,PEAR
2021-04-01 22:56:28,5163,App,26326588,111,PEAR
2021-04-02 00:13:41,5164,Online,26331221,111,PEAR
2021-04-02 01:21:37,5165,App,26335297,111,SKP
2021-04-02 01:31:49,5166,Online,26335909,111,SKP
2021-04-02 02:45:15,5167,Online,26340315,111,PEAR
2021-04-02 03:53:28,5168,Online,26344408,111,PEAR
2021-04-02 07:21:21,5169,Online,26356881,111,PEAR
2021-04-02 08:50:58,5170,App,26362258,111,PEAR
2021-04-02 09:00:00,5107,Repair,26362800,5,CP
2021-04-02 09:00:00,4315,Send New,26362800,2,PEAR
2021-04-02 09:00:00,3306,Register Low,26362800,1,CP
2021-04-02 09:09:58,4059,Send New,26363398,1,CP
2021-04-02 09:10:00,4809,Send New,26363400,2,CP
2021-04-02 09:15:06,5160,Ask if Reimbursement,26363706,2,SKP
2021-04-02 09:24:48,5168,Assess Fraud,26364288,20,PEAR
2021-04-02 09:25:00,4699,Send New,26364300,2,PEAR
2021-04-02 09:29:47,5168,Close Fraud,26364587,20,PEAR
2021-04-02 09:29:57,5030,Register Low,26364597,1,PEAR
2021-04-02 09:30:00,5158,Ask if Reimbursement,26364600,2,PEAR
2021-04-02 09:33:55,5171,Online,26364835,111,PEAR
2021-04-02 09:35:02,4894,Ask if Reimbursement,26364902,2,PEAR
2021-04-02 09:37:44,5172,Online,26365064,111,PEAR
2021-04-02 09:45:45,5107,Repair,26365545,5,CP
2021-04-02 09:49:50,5160,Register High,26365790,1,SKP
2021-04-02 09:54:56,5158,Register High,26366096,2,PEAR
2021-04-02 09:56:42,3548,Pay,26366202,1,PEAR
2021-04-02 10:23:25,5167,Register High,26367805,2,PEAR
2021-04-02 10:25:00,5162,Register High,26367900,1,PEAR
2021-04-02 10:30:01,5102,Repair,26368201,5,CP
2021-04-02 10:51:01,5157,Register High,26369461,2,PEAR
2021-04-02 10:53:04,5159,Register High,26369584,1,CP
2021-04-02 10:56:05,5167,Ask if Reimbursement,26369765,2,PEAR
2021-04-02 10:59:56,3714,Pay,26369996,1,CP
2021-04-02 11:04:54,5170,Ask if Reimbursement,26370294,1,PEAR
2021-04-02 11:05:58,5107,Send New,26370358,2,CP
2021-04-02 11:09:49,5159,Ask if Reimbursement,26370589,1,CP
2021-04-02 11:10:17,5173,App,26370617,111,CP
2021-04-02 11:14:46,5162,Ask if Reimbursement,26370886,1,PEAR
2021-04-02 11:15:00,5018,Repair,26370900,5,PEAR
2021-04-02 11:19:59,5157,Ask if Reimbursement,26371199,1,PEAR
2021-04-02 11:26:03,3541,Register Low,26371563,2,PEAR
2021-04-02 11:36:03,4819,Send New,26372163,2,SKP
2021-04-02 11:43:10,5119,Pay,26372590,2,CP
2021-04-02 11:48:09,5163,Register High,26372889,1,PEAR
2021-04-02 11:59:33,5171,Assess Fraud,26373573,20,PEAR
2021-04-02 11:59:47,5102,Repair,26373587,5,CP
2021-04-02 12:03:21,4259,Register Low,26373801,2,PEAR
2021-04-02 12:04:40,5171,Close Fraud,26373880,20,PEAR
2021-04-02 12:08:10,3244,Register Low,26374090,1,CP
2021-04-02 12:18:07,5102,Send Repaired,26374687,1,CP
2021-04-02 12:23:22,5163,Ask if Reimbursement,26375002,1,PEAR
2021-04-02 12:31:21,5172,Register High,26375481,2,PEAR
2021-04-02 12:33:22,4920,Send New,26375602,1,CP
2021-04-02 12:36:07,3244,Ask if Reimbursement,26375767,2,CP
2021-04-02 12:41:07,5172,Ask if Reimbursement,26376067,2,PEAR
2021-04-02 12:44:33,5133,Repair,26376273,5,PEAR
2021-04-02 12:48:25,5174,App,26376505,111,PEAR
2021-04-02 12:53:32,4705,Register Low,26376812,1,SKP
2021-04-02 12:58:40,4245,Ask if Reimbursement,26377120,1,SKP
2021-04-02 13:00:58,5170,Register Low,26377258,2,PEAR
2021-04-02 13:04:54,5175,Online,26377494,111,PEAR
2021-04-02 13:08:38,4487,Send New,26377718,1,CP
2021-04-02 13:28:39,4592,Register Low,26378919,1,PEAR
2021-04-02 13:29:05,5076,Repair,26378945,5,CP
2021-04-02 13:34:37,5173,Assess Fraud,26379277,20,CP
2021-04-02 13:35:34,3514,Pay,26379334,1,PEAR
2021-04-02 13:39:43,5173,Close Fraud,26379583,20,CP
2021-04-02 13:42:42,2974,Pay,26379762,1,PEAR
2021-04-02 13:49:32,4320,Pay,26380172,1,PEAR
2021-04-02 13:59:20,5176,App,26380760,111,PEAR
2021-04-02 14:09:48,5127,Register Low,26381388,1,CP
2021-04-02 14:13:21,5088,Repair,26381601,5,SKP
2021-04-02 14:19:42,5018,Send New,26381982,1,PEAR
2021-04-02 14:29:41,5124,Send New,26382581,1,PEAR
2021-04-02 14:39:37,5088,Send Repaired,26383177,1,SKP
2021-04-02 14:49:29,5076,Send Repaired,26383769,1,CP
2021-04-02 14:58:14,5067,Repair,26384294,5,SKP
2021-04-02 14:59:25,4490,Send New,26384365,1,PEAR
2021-04-02 15:09:12,5067,Send New,26384952,1,SKP
2021-04-02 15:14:02,4592,Ask if Reimbursement,26385242,1,PEAR
2021-04-02 15:34:08,3050,Register Low,26386448,1,CP
2021-04-02 15:42:18,5071,Repair,26386938,5,PEAR
2021-04-02 15:53:55,3879,Register Low,26387635,1,SKP
2021-04-02 16:14:01,4840,Register Low,26388841,1,PEAR
2021-04-02 16:18:59,3879,Ask if Reimbursement,26389139,1,SKP
2021-04-02 16:27:15,5098,Repair,26389635,5,PEAR
2021-04-02 16:28:55,5071,Send New,26389735,1,PEAR
2021-04-02 21:13:49,5177,App,26406829,111,SKP
2021-04-02 21:27:43,5178,App,26407663,111,SKP
2021-04-02 21:58:50,5179,Online,26409530,111,CP
2021-04-03 00:52:15,5180,Online,26419935,111,PEAR
2021-04-03 00:58:07,5181,Online,26420287,111,PEAR
2021-04-03 01:31:17,5182,Online,26422277,111,SKP
2021-04-03 03:03:21,5183,Online,26427801,111,PEAR
2021-04-03 03:26:12,5184,Online,26429172,111,PEAR
2021-04-03 03:40:19,5185,Online,26430019,111,SKP
2021-04-03 04:27:41,5186,Online,26432861,111,PEAR
2021-04-03 08:27:09,5187,Online,26447229,111,PEAR
2021-04-03 08:34:16,5188,Online,26447656,111,SKP
2021-04-03 09:00:00,3766,Ask if Reimbursement,26449200,1,CP
2021-04-03 09:00:00,3541,Ask if Reimbursement,26449200,2,PEAR
2021-04-03 09:00:00,5122,Repair,26449200,5,SKP
2021-04-03 09:05:03,4259,Ask if Reimbursement,26449503,1,PEAR
2021-04-03 09:07:12,4728,Pay,26449632,2,PEAR
2021-04-03 09:17:12,5122,Send Repaired,26450232,2,SKP
2021-04-03 09:25:14,5182,Assess Fraud,26450714,20,SKP
